1;3fc7a569ab1197e7d3d829cf5bcc6f3e1740fd00;3fc7a569ab1197e7d3d829cf5bcc6f3e1740fd00:1
10;9c601d85b6c1149566ca0e0c7d72832606a62176;9c601d85b6c1149566ca0e0c7d72832606a62176:10
1;6cfdc23934ba8791031b722b39f3d7f7dd30f246;6cfdc23934ba8791031b722b39f3d7f7dd30f246:1
1;9a8bfbb2d6942f09f827cd52e7257ad1966d1113;9a8bfbb2d6942f09f827cd52e7257ad1966d1113:1
1;c658ccb71978b9ff1e527a244b4537163273f503;c658ccb71978b9ff1e527a244b4537163273f503:1
7;9d55fe2ae2947af4be1e3a1fa906bd14c19cff02;9d55fe2ae2947af4be1e3a1fa906bd14c19cff02:7
1;e803699a507720c572668b8a5fb1a13a8b728e61;e803699a507720c572668b8a5fb1a13a8b728e61:1
1;4b61e4df4ca3e39e5b85095d05de0ac19667bf0b;4b61e4df4ca3e39e5b85095d05de0ac19667bf0b:1
2;57d43affb2458b418bbb76d5ad41a60ec424a5ff;57d43affb2458b418bbb76d5ad41a60ec424a5ff:2
6;c92c846b115ce81f8f35f7103f40119db943ddc7;c742ce779d4d6d0b06e90eaa1e85ec2b6c419ddb:2;c92c846b115ce81f8f35f7103f40119db943ddc7:2;25134df00aeff7ce4951003311ee792ffa63e41e:2
7;612e36b577f271b8865a46e67b980643db5b856e;612e36b577f271b8865a46e67b980643db5b856e:7
136;d06f6defc05a8f90df846d846322ab72b4054af0;d06f6defc05a8f90df846d846322ab72b4054af0:136
2;de0f2537d8fd2ddc5ed7293a1a81834230961b80;de0f2537d8fd2ddc5ed7293a1a81834230961b80:2
291;709a46b20aebdb44d0f4a8c10c673bf0be1df2bb;709a46b20aebdb44d0f4a8c10c673bf0be1df2bb:291
7;fd258f465b79fe2363e93ab7f179592661d82d24;3027e96a98c8ae244956b4641143cb2b4b8157c3:1;d1266237177dbb921c583a42cd47dc2068842483:1;be86eb2c5836ffca898ffdfa77946f5ef36e6e00:1;fd258f465b79fe2363e93ab7f179592661d82d24:1;5da0c83ea43aeb754696118c53550654297b47a5:1;8a90eba510afaf0388a253e38d87b861bd41daa0:1;2b3c05a18ddd9e4993bb1c52229d7597eec8ccd3:1
2;281fb90f88b95fde296cc726e98de1a9968f5848;281fb90f88b95fde296cc726e98de1a9968f5848:2
1;c3654c7658432015a056aa4fc36f581d51fa8794;c3654c7658432015a056aa4fc36f581d51fa8794:1
1;a21cc6a5f61271e6e2766659137f10e877bb08e0;a21cc6a5f61271e6e2766659137f10e877bb08e0:1
1;3cbebd2b38a417d95abadebad7f30711f97a4a8a;3cbebd2b38a417d95abadebad7f30711f97a4a8a:1
3;c65edb208d09c9a1641195e7b050a79817ec2fc5;c65edb208d09c9a1641195e7b050a79817ec2fc5:3
1;c29cf9b8bc1da2234952940d814e24b0325895e9;c29cf9b8bc1da2234952940d814e24b0325895e9:1
7;7890afe5e1cacc6cf819eef513078763a44169fe;7890afe5e1cacc6cf819eef513078763a44169fe:7
1;8d68fa55554a12d902f4f2479eb2b8ff48a2ea59;8d68fa55554a12d902f4f2479eb2b8ff48a2ea59:1
2;ad2573c34bd6118c80e0ca705e2991ac71cb0f65;ad2573c34bd6118c80e0ca705e2991ac71cb0f65:2
2;adbc04c041c6a3d41aa57fdc477db9b3f2eb7e32;adbc04c041c6a3d41aa57fdc477db9b3f2eb7e32:2
3;27772550e9f1ee4de6bc91255ad4832645ee4c33;27772550e9f1ee4de6bc91255ad4832645ee4c33:3
49;77cb7623bb8415cb9fa4104403dc02c8622f830d;77cb7623bb8415cb9fa4104403dc02c8622f830d:49
6;7f4e55bf9649a234435750731f1fb5b4f1869bdc;7f4e55bf9649a234435750731f1fb5b4f1869bdc:6
4;7e2949d79ed166711e7997cf32a7ea8b1de8188c;7e2949d79ed166711e7997cf32a7ea8b1de8188c:4
6;25134df00aeff7ce4951003311ee792ffa63e41e;c742ce779d4d6d0b06e90eaa1e85ec2b6c419ddb:2;c92c846b115ce81f8f35f7103f40119db943ddc7:2;25134df00aeff7ce4951003311ee792ffa63e41e:2
171;d0b1fd706b6cc2d8546226c28c133a05ee611acd;d0b1fd706b6cc2d8546226c28c133a05ee611acd:81;8679f038bd5b62eb1e1ae9a5d50f77d0907367a1:90
2;3cd7f9ecf481cf5aade4cb6f4b78fbb3f4a68d17;3cd7f9ecf481cf5aade4cb6f4b78fbb3f4a68d17:2
1;52d944418865797ab7ad2232c1cea6a7f7826025;52d944418865797ab7ad2232c1cea6a7f7826025:1
6;26e9a9db039f1461a1b73a0965098b7f29d01080;26e9a9db039f1461a1b73a0965098b7f29d01080:6
36;381d604e8d217c95b96513011599488060798060;381d604e8d217c95b96513011599488060798060:36
1;012b3d195a659adca55e91d797f189a2a446b28d;012b3d195a659adca55e91d797f189a2a446b28d:1
2;a13631174620512b68e284b952172fac8d5bb524;a13631174620512b68e284b952172fac8d5bb524:2
1;5bd3b92aa49e8fa0b112e01fe32c51de7c8c627b;5bd3b92aa49e8fa0b112e01fe32c51de7c8c627b:1
1;4cc52a4bfe05e61a96f87cdd8eabf09a4809389f;4cc52a4bfe05e61a96f87cdd8eabf09a4809389f:1
1;64e7320143df94e9368eeac30aa4206e33ca4034;64e7320143df94e9368eeac30aa4206e33ca4034:1
1;b381eb7b214391beaf3f9a04b127e8ad9d51a844;b381eb7b214391beaf3f9a04b127e8ad9d51a844:1
1;1c059b717bf622b04788912fb98a2f23385a0ab9;1c059b717bf622b04788912fb98a2f23385a0ab9:1
4;d954f5f0cf34d30a33384f1dcc16bfe2313c5510;d954f5f0cf34d30a33384f1dcc16bfe2313c5510:4
1;203f594ae74154008351895036708b00eed5d729;203f594ae74154008351895036708b00eed5d729:1
2;5d90d9b131d470841f8fef234a5e4e5a48fffb7d;5d90d9b131d470841f8fef234a5e4e5a48fffb7d:2
4;1b8f5ca20a0e0fce0635bdc3d075628d41ba2eb8;1b8f5ca20a0e0fce0635bdc3d075628d41ba2eb8:4
7;3027e96a98c8ae244956b4641143cb2b4b8157c3;3027e96a98c8ae244956b4641143cb2b4b8157c3:1;d1266237177dbb921c583a42cd47dc2068842483:1;be86eb2c5836ffca898ffdfa77946f5ef36e6e00:1;fd258f465b79fe2363e93ab7f179592661d82d24:1;5da0c83ea43aeb754696118c53550654297b47a5:1;8a90eba510afaf0388a253e38d87b861bd41daa0:1;2b3c05a18ddd9e4993bb1c52229d7597eec8ccd3:1
144;24edd2f2cafc7858946801a1fa55f598b2109c78;eb9b22953616c4f45f073de7b28b7377d29a61da:48;f9b14af4f785c6f72cfec3ab4458800eedc83a17:24;03e3d68956edde7b44f047ebd97f8678607d5e45:24;24edd2f2cafc7858946801a1fa55f598b2109c78:48
2;fee04c98112f1a0de635f77caf63e76f45320781;fee04c98112f1a0de635f77caf63e76f45320781:2
4;97ab25b13772510215519862fdec1c7745a30e79;97ab25b13772510215519862fdec1c7745a30e79:4
1;c7be909339b1a6da53f2f61fee639d0679c6a5d7;c7be909339b1a6da53f2f61fee639d0679c6a5d7:1
7;438ecb7915ebe6e62d1a22dd7eb1d2ed3294e943;438ecb7915ebe6e62d1a22dd7eb1d2ed3294e943:7
1;cfd61a7f003bb52d1cc3c02414b1accfd0ae5859;cfd61a7f003bb52d1cc3c02414b1accfd0ae5859:1
5;28b9217d0cf15e25b18e2adca0a0ca092db148b6;28b9217d0cf15e25b18e2adca0a0ca092db148b6:5
25;075bc65ad2d57f0e5334563c2952ebb7fded7fa6;075bc65ad2d57f0e5334563c2952ebb7fded7fa6:25
1;15b098cff3700a10dd4349d7c1c37a504e269824;15b098cff3700a10dd4349d7c1c37a504e269824:1
40;7ec4a31a832ba4033a7c6838ed41ccfb4577155b;7ec4a31a832ba4033a7c6838ed41ccfb4577155b:40
1;f1dd2ba015bb5032b23442d29b50b3919d29ff8e;f1dd2ba015bb5032b23442d29b50b3919d29ff8e:1
20;7bcc56f3467147f779d529ea604f7ab1e687b257;7bcc56f3467147f779d529ea604f7ab1e687b257:20
1;2e14a4bf3bb25ca98f74a161aa998e86238b7dd8;2e14a4bf3bb25ca98f74a161aa998e86238b7dd8:1
1;170ceaa8a431f65b0b73844eeda6059fc7c9f6a9;170ceaa8a431f65b0b73844eeda6059fc7c9f6a9:1
7;7f96c8317ef25a74613e149470e46f907f964275;7f96c8317ef25a74613e149470e46f907f964275:7
9;a4a08f986e44286ed7d427b7fa6c0b503586232f;a4a08f986e44286ed7d427b7fa6c0b503586232f:9
2;7c99f0af0ab8130489cce13326c7bc175d3de665;7c99f0af0ab8130489cce13326c7bc175d3de665:2
25;b2f2fd7b04109036306ccb8a3e4d20b709175fbd;b2f2fd7b04109036306ccb8a3e4d20b709175fbd:25
30;9b8c663d217b8f154d3d1d96bfbb499689d060bd;9b8c663d217b8f154d3d1d96bfbb499689d060bd:30
1;997dbe40a986fe5616b78b9a90c78e880309b11c;997dbe40a986fe5616b78b9a90c78e880309b11c:1
1;03c21c99c64b7bfc4e3ce8cd47ab617406abd95d;03c21c99c64b7bfc4e3ce8cd47ab617406abd95d:1
1;25e971cfbf4e8d8af61e258cdfb9512f078667a9;25e971cfbf4e8d8af61e258cdfb9512f078667a9:1
1;36ea131226fee8e82795b0dee50f9d562d63829a;36ea131226fee8e82795b0dee50f9d562d63829a:1
4;16f1ee625bfe466726b0e437181747bc0f44f8b7;16f1ee625bfe466726b0e437181747bc0f44f8b7:4
2;2578442a6e1fad647d6c146ad1a1823b3254d6f6;2578442a6e1fad647d6c146ad1a1823b3254d6f6:2
1;fd647080aa313e94ff4e7fd4b43ab26124555fb6;fd647080aa313e94ff4e7fd4b43ab26124555fb6:1
1;1c3ec6306a6cfa41739148e0930140413273721d;1c3ec6306a6cfa41739148e0930140413273721d:1
1;c5da9ea57134af03c3b1c537dd313ccb899ec1c6;c5da9ea57134af03c3b1c537dd313ccb899ec1c6:1
1;88f1e169f683362b2f44df036f54e50d30619d0f;88f1e169f683362b2f44df036f54e50d30619d0f:1
21946;661481b64c6f2fcad8aee71f8cdfd2b8d8002638;661481b64c6f2fcad8aee71f8cdfd2b8d8002638:21946
1;3d8d739c6908a6ddb005e231023d8b814ee95ecd;3d8d739c6908a6ddb005e231023d8b814ee95ecd:1
3;25048b33cb635e358eefcf6de0b10b9335fe4604;25048b33cb635e358eefcf6de0b10b9335fe4604:3
1;ce6b5faa58097b4c8a85a8dfb397e20c8e832d9d;ce6b5faa58097b4c8a85a8dfb397e20c8e832d9d:1
16;e05d2d496416b2dbf92f688b0b0e2c7669713878;e05d2d496416b2dbf92f688b0b0e2c7669713878:16
1;73960755f3aa4b9bad39d9a4e9f6dde6f2691daf;73960755f3aa4b9bad39d9a4e9f6dde6f2691daf:1
2;b27fe621410f43514d7f13527e2e35546c8d016e;b27fe621410f43514d7f13527e2e35546c8d016e:2
1;626f8363e7e2576b582de74dbc967db2531b4bce;626f8363e7e2576b582de74dbc967db2531b4bce:1
1;cd9876fb26eb07a093606f3b0bc4427689771396;cd9876fb26eb07a093606f3b0bc4427689771396:1
1;2a2827a41373f27f9967f98edd696a6b6c0e1846;2a2827a41373f27f9967f98edd696a6b6c0e1846:1
9;518f2645c8c350c1cf65d551cc28fbb7f0e64e91;518f2645c8c350c1cf65d551cc28fbb7f0e64e91:9
1;265247a1e35e9047f8da426f58e78534e3c8f722;265247a1e35e9047f8da426f58e78534e3c8f722:1
20;eeaf3e884303ed0dbace4711bf4681222a2d7a06;eeaf3e884303ed0dbace4711bf4681222a2d7a06:20
1;5ea2a160c4f834630dd7495ffdf47213d340c5c2;5ea2a160c4f834630dd7495ffdf47213d340c5c2:1
3;020c21e0514c0de2943ef443dfa44cff11bbf6b1;020c21e0514c0de2943ef443dfa44cff11bbf6b1:3
3;756dfbfb81166e7f3ee02ddf4c5c1c8c4d16ca34;756dfbfb81166e7f3ee02ddf4c5c1c8c4d16ca34:3
1;5bd7cf05f4d50327ab2c0f96ad99ff261d1c8224;5bd7cf05f4d50327ab2c0f96ad99ff261d1c8224:1
1;13d89bab6182c6df97277f2d3e01dc83d93e5e88;13d89bab6182c6df97277f2d3e01dc83d93e5e88:1
1;af601c60f3d1cbf193d10ca9bda23dc59ed46456;af601c60f3d1cbf193d10ca9bda23dc59ed46456:1
36;0db668133622fd8b13a39ae6c6ac69ba89768e3c;0db668133622fd8b13a39ae6c6ac69ba89768e3c:36
18;e9ad02562089633800550babb1068c2b119352e0;e9ad02562089633800550babb1068c2b119352e0:18
1;062c5d981f60bab1da5da1e96dd2d64bd609caf8;062c5d981f60bab1da5da1e96dd2d64bd609caf8:1
1;d7eeef9109ba1df5be0e4e1181d1fc8b4dd6264b;d7eeef9109ba1df5be0e4e1181d1fc8b4dd6264b:1
8;c1591db73a00dcfa51bc8a84059e535c1885bfb9;c1591db73a00dcfa51bc8a84059e535c1885bfb9:8
1;c63c47dd81b2098ec006fee52aaf6d2fdd82726b;c63c47dd81b2098ec006fee52aaf6d2fdd82726b:1
1;e302922cfa0c570a8f5b00097fc628b6612308a5;e302922cfa0c570a8f5b00097fc628b6612308a5:1
3;bb95f7bcceaed3b3e039dfc0e2f4228cf9b2fc2d;bb95f7bcceaed3b3e039dfc0e2f4228cf9b2fc2d:3
4;39ada6d0f08b0f74242483a1d62095e79537c2e5;39ada6d0f08b0f74242483a1d62095e79537c2e5:4
7;872513681fd665dff328a542e3d7fc899987bdb3;872513681fd665dff328a542e3d7fc899987bdb3:7
2;3e11b2025947c10c17737dedbc376e2138aa9f68;3e11b2025947c10c17737dedbc376e2138aa9f68:2
1;f2cfda926415403eaa5ab90587fe95f5ec68dade;f2cfda926415403eaa5ab90587fe95f5ec68dade:1
1;54c16788757cb6bd14d68b1efad2740816b2557e;54c16788757cb6bd14d68b1efad2740816b2557e:1
3;a0168fc491e54d7f93f26d2174d14572feb8b33f;a0168fc491e54d7f93f26d2174d14572feb8b33f:3
1;eec7d074222190fcaf94ac65b1140f36599a6ed4;eec7d074222190fcaf94ac65b1140f36599a6ed4:1
1;b29ea9b78c038dfecf0b51b73734836ccb10d7da;b29ea9b78c038dfecf0b51b73734836ccb10d7da:1
1;bc0c599271a042dc1d47e1922941a2cc5811a3d7;bc0c599271a042dc1d47e1922941a2cc5811a3d7:1
2;7e9fd4601497080cf47140cfe4735d37f7f9cecc;7e9fd4601497080cf47140cfe4735d37f7f9cecc:2
3;b3b9c02e271eb7a9b263aa2dbb913069c907ba9e;b3b9c02e271eb7a9b263aa2dbb913069c907ba9e:3
3;14501fe5a56052d029696b04a221a7b78b0e87a3;14501fe5a56052d029696b04a221a7b78b0e87a3:3
1;33b76e1760d2953da1e2cf313f6f5d53aca4bd3e;33b76e1760d2953da1e2cf313f6f5d53aca4bd3e:1
1;f128e4826a10b85be18a598ffc7bebab5c31de15;f128e4826a10b85be18a598ffc7bebab5c31de15:1
4;0f5af11f7194588f16622760579aa1a3db435898;0f5af11f7194588f16622760579aa1a3db435898:4
1;426380f3078d265defc824dfa22e18e18423127d;426380f3078d265defc824dfa22e18e18423127d:1
2;3ce98da512b3430684ee0252aa889f6cd935f4e6;3ce98da512b3430684ee0252aa889f6cd935f4e6:2
18;6b56d3715ccb436a7b8106d4702f5b5766585ddb;6b56d3715ccb436a7b8106d4702f5b5766585ddb:18
1;1e06ee0c30359f0b08a1189eca4c02d0ed57c47d;1e06ee0c30359f0b08a1189eca4c02d0ed57c47d:1
3;33a900639cb22dab93dfb5b9875c3adbbb4ff384;33a900639cb22dab93dfb5b9875c3adbbb4ff384:3
61;3bf306f1254c88616c5d37ab652728f55088d37d;3bf306f1254c88616c5d37ab652728f55088d37d:61
1;deb29942b99e0571bf0dcbd0e8f32f8cab1a5bd8;deb29942b99e0571bf0dcbd0e8f32f8cab1a5bd8:1
2;55d5994362e1fc375e18ee8c1cc10753c8db99a0;55d5994362e1fc375e18ee8c1cc10753c8db99a0:2
1;3eed2e871b1a77bb75da722d1946f0d8bcf7e5e6;3eed2e871b1a77bb75da722d1946f0d8bcf7e5e6:1
1;118794d3ce5a5c7c561b0930f85bb6d27f53c5b4;118794d3ce5a5c7c561b0930f85bb6d27f53c5b4:1
4;5c60ebe76a74adf86a0ed4f0f7419b7391fec608;5c60ebe76a74adf86a0ed4f0f7419b7391fec608:2;4e14a18c80c93db7265fbcd0773241ae34bcaade:2
2;7266c1893cb22841614bfba850d77e73129248ad;7266c1893cb22841614bfba850d77e73129248ad:2
230059489;39636c4e5607fbd31708243280f26e0a65ab9621;39636c4e5607fbd31708243280f26e0a65ab9621:230059489
3;2046f679529acc95afe02d8bb53e953d722c1832;2046f679529acc95afe02d8bb53e953d722c1832:3
2;1264dc79b14a033c3623cc6ea31c5934bb345392;1264dc79b14a033c3623cc6ea31c5934bb345392:2
1;b3e9f39c7083513f14f7a3e46bca13c3c8d65b59;b3e9f39c7083513f14f7a3e46bca13c3c8d65b59:1
3;ea1640488c04fea0309143fad914508cc535696d;ea1640488c04fea0309143fad914508cc535696d:3
1;d701ee0cda62c468f44a83de299716fd33a71a4a;d701ee0cda62c468f44a83de299716fd33a71a4a:1
1;425b14dbf222ea93be6d17123cf4863c452fdd9a;425b14dbf222ea93be6d17123cf4863c452fdd9a:1
1;39847bf958a080416011c0c0596f9a008b0e5c9d;39847bf958a080416011c0c0596f9a008b0e5c9d:1
4;e3f10e6ddfa00d029e0aacfee200abcd81b709c4;e3f10e6ddfa00d029e0aacfee200abcd81b709c4:4
1;fa0576199103da9924286975652613db2561a4d2;fa0576199103da9924286975652613db2561a4d2:1
2;c7dd4a916381aa3189d23e98610e6be04b07904b;c7dd4a916381aa3189d23e98610e6be04b07904b:2
1;ba022fa8494f2c97888c682f816ac6225060d95e;ba022fa8494f2c97888c682f816ac6225060d95e:1
1;a573606e89beb8112a1a2015596ac2c46536377c;a573606e89beb8112a1a2015596ac2c46536377c:1
3;2a2a9386fef8b13a49a6e8ed8857e927bb289eda;2a2a9386fef8b13a49a6e8ed8857e927bb289eda:3
14;120a88699352f8d19fd1c9e75d32462317078f91;120a88699352f8d19fd1c9e75d32462317078f91:14
3;8bb0710e1770044d376b5cf02718697df875223a;8bb0710e1770044d376b5cf02718697df875223a:3
15;8ff05d62a1d77dc85f11d12a6c4cfda1f200f88c;8ff05d62a1d77dc85f11d12a6c4cfda1f200f88c:15
1;416a1c06918a02f3bd9d6fe224568ce3ecf9d50d;416a1c06918a02f3bd9d6fe224568ce3ecf9d50d:1
1;8607ea3b8c114ec4c5daa5fdc73f505569cedaef;8607ea3b8c114ec4c5daa5fdc73f505569cedaef:1
1;a925f95ffb7c9eed832379893ecf0cc13ba79856;a925f95ffb7c9eed832379893ecf0cc13ba79856:1
3;62994ed7c850c38c46e7c36824a18fd4d38f27d0;62994ed7c850c38c46e7c36824a18fd4d38f27d0:3
72;f9b14af4f785c6f72cfec3ab4458800eedc83a17;eb9b22953616c4f45f073de7b28b7377d29a61da:24;f9b14af4f785c6f72cfec3ab4458800eedc83a17:12;03e3d68956edde7b44f047ebd97f8678607d5e45:12;24edd2f2cafc7858946801a1fa55f598b2109c78:24
2;2f7c9607424f814275df59546855e5f3c07891d0;2f7c9607424f814275df59546855e5f3c07891d0:2
1;53dea3d0b9977abcd45843fd4ca3028967ea2527;53dea3d0b9977abcd45843fd4ca3028967ea2527:1
7;be86eb2c5836ffca898ffdfa77946f5ef36e6e00;3027e96a98c8ae244956b4641143cb2b4b8157c3:1;d1266237177dbb921c583a42cd47dc2068842483:1;be86eb2c5836ffca898ffdfa77946f5ef36e6e00:1;fd258f465b79fe2363e93ab7f179592661d82d24:1;5da0c83ea43aeb754696118c53550654297b47a5:1;8a90eba510afaf0388a253e38d87b861bd41daa0:1;2b3c05a18ddd9e4993bb1c52229d7597eec8ccd3:1
1;36ee522c09fd85b57b198108ac22cb50aa71c421;36ee522c09fd85b57b198108ac22cb50aa71c421:1
1;0d6f4cb4ac115a7c255b1a36c88385afb2e99b00;0d6f4cb4ac115a7c255b1a36c88385afb2e99b00:1
2;deadf103c7fa4fde1350e3fdebe19ec62ef5b21b;deadf103c7fa4fde1350e3fdebe19ec62ef5b21b:2
144;eb9b22953616c4f45f073de7b28b7377d29a61da;eb9b22953616c4f45f073de7b28b7377d29a61da:48;f9b14af4f785c6f72cfec3ab4458800eedc83a17:24;03e3d68956edde7b44f047ebd97f8678607d5e45:24;24edd2f2cafc7858946801a1fa55f598b2109c78:48
1;0c09b3a383fb4227485b1f1c4fb484e6090da0a2;0c09b3a383fb4227485b1f1c4fb484e6090da0a2:1
1;4bea944e7740f1d826680ccac949c127f588f381;4bea944e7740f1d826680ccac949c127f588f381:1
10;4fa4c9f00aeec06af8c5f7e163f8d4516f7cfa7f;4fa4c9f00aeec06af8c5f7e163f8d4516f7cfa7f:10
1;4552a74269e82f697573dc4fe61dfe0aab5cd692;4552a74269e82f697573dc4fe61dfe0aab5cd692:1
4;f53c0da446751213479e35c4efce9911383a16a2;f53c0da446751213479e35c4efce9911383a16a2:4
1;07dea1142ceaed926781bddec11e9351f6063788;07dea1142ceaed926781bddec11e9351f6063788:1
1;4a772137062c36bbcbf1faa7208177f26534b17f;4a772137062c36bbcbf1faa7208177f26534b17f:1
1;39377a2ed10586fc3c6f8909d80c5271995863d9;39377a2ed10586fc3c6f8909d80c5271995863d9:1
6;dab972f2d1a6311dd548f624cddd667c7833ccc6;dab972f2d1a6311dd548f624cddd667c7833ccc6:6
1;40ea810e795af53ef095bd09e2b2787a25174d55;40ea810e795af53ef095bd09e2b2787a25174d55:1
1;c894889fa800e1c171cea0c3883b44d61af6a242;c894889fa800e1c171cea0c3883b44d61af6a242:1
38;4c0c20873e26ee2eec0f17ba43a97e7667b8e17c;4c0c20873e26ee2eec0f17ba43a97e7667b8e17c:38
1;8eceedfb52d348ad695a504bc3b6d5fa790ddbe4;8eceedfb52d348ad695a504bc3b6d5fa790ddbe4:1
1;04cf5d268426acc16b5308171ddb368e252f6a7a;04cf5d268426acc16b5308171ddb368e252f6a7a:1
1;3f9e733e78d3aa3fb785655b2a3ee051fda5cf3b;3f9e733e78d3aa3fb785655b2a3ee051fda5cf3b:1
2;7673c4a6d297d11ec9765683812c9477f3dc860c;7673c4a6d297d11ec9765683812c9477f3dc860c:2
1;0b7622d682dcb2fc8bdd996f1d6a4c1a75ccecfd;0b7622d682dcb2fc8bdd996f1d6a4c1a75ccecfd:1
1;9676440917e0e01cb4d881fbab8203280b5a621a;9676440917e0e01cb4d881fbab8203280b5a621a:1
3;dcdfd7934a89c94bd3da2b6c39d40baaf2d1fcc1;dcdfd7934a89c94bd3da2b6c39d40baaf2d1fcc1:3
3212;e157dd510a7be4d775d6ceb271373ea24e7f9559;e157dd510a7be4d775d6ceb271373ea24e7f9559:3212
6;f8bcd17fe57e8da581fdd7d9c0d754c136a040d7;f8bcd17fe57e8da581fdd7d9c0d754c136a040d7:6
15;ef281f0fe457a2b338fe03734297bc7233985f8c;ef281f0fe457a2b338fe03734297bc7233985f8c:15
1;80f1c4df6beba60258ae1a1cfc26c4ce04660ea2;80f1c4df6beba60258ae1a1cfc26c4ce04660ea2:1
1;055a3ab559d89d4534f60fbd1b5f29f56377bbfa;055a3ab559d89d4534f60fbd1b5f29f56377bbfa:1
